"id","startHour","startWeekday","duration","clickCount","clickMinPrice","clickMaxPrice","cartCount","cartMinPrice","cartMaxPrice","cartSumPrice","onlineStatus","availability","maxVal","customerScore","accountLifetime","payments","age","addressType","lastOrder","order"
3807,11,6,176.487,3,"0.0","0.0",2,"0.0","0.0","0.0","y","mixed","600","493","48","6","29","2","5","n"
3808,11,5,482.211,13,"9.99","23.99",1,"9.99","9.99","9.99","?","?","1500","518","294","5","49","2","39","n"
3809,10,5,675.492,9,"99.99","129.99",1,"99.99","99.99","99.99","y","completely orderable","800","506","21","11","38","1","23","y"
3810,22,5,2568.896,4,"3.99","39.99",2,"3.99","39.99","43.98","y","completely orderable","4000","540","306","10","67","2","21","y"
3812,14,6,641.853,5,"3.99","24.99",3,"3.99","24.99","32.97","y","completely orderable","600","517","69","3","59","2","49","y"
3813,13,6,8.818,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
3816,6,7,1705.903,42,"19.99","299.99",9,"19.99","99.99","379.91","y","completely orderable","300","70","11","1","49","1","355","y"
3817,18,5,404.924,7,"14.99","15.0",2,"14.99","15.0","29.99","?","?","2900","511","168","18","52","2","47","n"
3818,15,6,260.471,5,"12.99","59.95",2,"12.99","59.95","72.94","y","completely orderable","2100","568","252","8","48","1","172","y"
3821,15,6,571.185,16,"4.99","44.99",2,"9.99","9.99","19.98","?","?","600","506","133","3","40","2","14","n"
3822,13,7,535.198,6,"59.99","59.99",1,"59.99","59.99","59.99","y","completely orderable","600","502","151","8","61","2","9","n"
3824,20,6,6842.069,126,"3.99","429.99",28,"3.99","399.99","1178.72","y","completely orderable","9000","526","324","13","54","2","34","n"
3825,14,6,128.524,1,"29.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","600","70","31","1","36","2","253","n"
3826,18,5,1674.225,57,"3.0","27.99",8,"3.99","27.99","97.94","y","completely orderable","14500","596","268","37","47","2","16","y"
3827,12,7,473.322,3,"1049.99","1049.99",1,"1049.99","1049.99","1049.99","y","completely orderable","600","583","130","5","40","2","135","y"
3828,7,6,1456.808,33,"1.0","9.99",8,"1.0","7.0","28.0","y","?","4000","536","313","10","55","1","11","n"
3830,13,5,2236.616,55,"7.99","69.99",9,"7.99","69.99","239.83","y","completely orderable","600","495","253","8","65","1","27","y"
3831,23,6,350.461,2,"29.99","39.99",2,"29.99","39.99","69.98","y","completely orderable","600","588","92","3","50","2","73","y"
3832,23,5,481.924,12,"9.99","19.99",2,"19.99","19.99","39.98","?","?","1000","592","65","9","37","2","17","n"
3833,20,6,54.26,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
3834,7,5,2402.272,51,"4.99","39.99",4,"18.99","19.32","76.62","y","completely orderable","2700","557","217","5","44","2","11","n"
3835,11,5,3142.193,52,"6.99","9.99",0,"?","?","?","y","completely orderable","1900","574","100","8","43","2","59","n"
3836,14,7,2040.408,26,"3.99","69.99",9,"3.99","44.99","133.91","y","completely orderable","2500","526","208","12","48","2","17","y"
3837,13,7,1978.609,19,"3.99","19.99",6,"3.99","19.99","88.85","y","completely orderable","1800","577","221","10","45","2","106","y"
3838,21,5,1033.999,51,"9.99","29.99",10,"9.99","29.99","219.9","y","completely orderable","5000","614","314","2","47","2","89","y"
3841,11,5,1288.988,7,"8.39","49.99",2,"8.39","49.99","58.38","?","?","600","450","50","12","52","1","11","n"
3842,17,5,9394.873,73,"3.0","399.99",3,"3.99","62.99","70.97","y","completely orderable","3600","482","99","11","27","2","23","y"
3845,12,6,1176.463,5,"3.99","19.99",3,"3.99","19.99","33.97","y","completely orderable","1000","510","178","1","40","2","42","y"
3846,14,6,569.603,16,"8.99","29.99",4,"8.99","29.99","77.96","y","completely orderable","600","70","55","0","29","2","718","y"
3848,10,6,969.935,4,"221.73","221.73",1,"221.73","221.73","221.73","y","completely orderable","600","587","26","2","46","1","208","y"
3849,21,6,209.092,9,"12.99","19.99",3,"12.99","19.99","48.97","y","completely orderable","4000","587","140","2","43","2","13","y"
3850,16,5,167.234,7,"7.99","9.99",1,"9.99","9.99","9.99","y","completely orderable","1000","447","1","3","39","2","23","n"
3851,8,6,0,1,"19.99","19.99",1,"19.99","19.99","19.99","?","?","600","447","52","39","33","2","12","n"
3853,13,7,2789.125,62,"9.99","59.99",1,"17.99","17.99","17.99","y","completely orderable","1000","562","221","4","49","2","236","y"
3854,20,5,2257.257,62,"7.99","79.95",8,"7.99","79.95","260.88","y","completely orderable","5000","520","184","5","38","1","31","n"
3856,16,6,120.256,5,"8.99","15.0",1,"8.99","8.99","8.99","?","?","?","?","?","0","34","2","4","n"
3857,15,7,312.787,3,"3.99","999.99",3,"3.99","999.99","1233.97","y","completely orderable","5000","531","247","36","51","2","16","y"
3858,15,5,1028.627,23,"4.99","29.99",5,"4.99","29.99","89.95","y","completely orderable","1500","535","7","5","55","2","53","y"
3861,18,5,1430.151,66,"5.99","39.99",7,"5.99","39.99","187.85","y","completely orderable","600","598","11","3","34","1","236","y"
3862,11,5,314.41,4,"29.99","29.99",2,"29.99","29.99","59.98","y","completely orderable","6000","501","103","18","32","2","20","y"
3863,20,5,30.437,2,"199.99","199.99",1,"199.99","199.99","199.99","y","completely orderable","1700","70","278","0","55","2","523","y"
3864,20,5,138.313,2,"29.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","300","401","2","0","47","1","53","y"
3866,13,6,2782.842,11,"9.99","139.99",2,"11.99","139.99","151.98","?","?","9000","594","153","7","56","2","44","n"
3867,16,6,1471.815,30,"7.99","34.99",6,"9.99","34.99","117.94","y","completely orderable","1000","566","212","1","42","2","14","y"
3868,16,5,2176.222,30,"6.99","89.99",3,"6.99","24.99","39.97","y","completely orderable","10000","469","216","98","54","2","10","y"
3869,9,6,11893.436,82,"4.99","39.99",4,"14.99","39.99","54.98","y","completely orderable","7500","551","377","5","53","1","85","y"
3870,12,7,233.785,7,"9.99","19.99",2,"12.99","19.99","32.98","y","completely orderable","3300","554","222","14","37","2","14","y"
3871,20,6,927.236,15,"7.0","49.99",2,"9.99","14.99","24.98","?","?","1400","476","127","4","36","2","42","n"
3872,21,5,902.68,28,"25.99","39.99",5,"35.99","39.99","183.95","y","completely orderable","300","440","26","11","47","2","11","n"
3873,12,5,575.606,24,"5.0","12.99",7,"5.0","12.99","59.94","y","completely orderable","600","578","14","14","30","2","35","n"
3874,9,6,3683.513,35,"4.99","24.99",3,"4.99","22.99","42.97","y","completely orderable","4000","559","57","10","32","2","23","y"
3875,12,7,1955.434,84,"9.99","89.99",4,"9.99","9.99","39.96","y","completely orderable","300","444","172","9","48","2","36","y"
3876,18,6,197.359,5,"14.99","14.99",1,"14.99","14.99","14.99","y","?","2000","539","96","12","68","2","4","n"
3877,13,6,264.778,8,"19.99","19.99",2,"19.99","19.99","39.98","y","completely orderable","100","494","85","7","30","2","257","y"
3878,17,6,690.289,10,"3.99","449.99",3,"3.99","199.99","223.97","y","completely orderable","900","499","335","5","54","2","52","y"
3879,15,7,2656.025,45,"3.99","34.99",9,"3.99","19.99","115.91","y","completely orderable","2500","573","192","9","44","2","118","y"
3881,15,7,1057.864,26,"29.99","69.99",4,"29.99","69.99","199.96","y","completely orderable","800","70","36","1","41","1","309","y"
3882,0,6,2077.561,64,"7.0","59.99",6,"7.99","19.99","78.94","y","completely orderable","1600","489","23","8","30","1","191","y"
3883,12,6,140.375,4,"7.0","9.99",4,"7.0","9.99","33.98","y","completely orderable","3500","536","223","95","37","2","3","y"
3884,17,7,472.808,13,"7.0","34.99",1,"7.0","7.0","7.0","?","?","4000","522","208","32","50","2","18","n"
3885,17,6,4550.476,54,"3.0","199.99",12,"3.0","29.99","178.91","y","completely orderable","4000","562","136","12","26","2","66","y"
3886,19,6,2315.611,21,"9.99","62.99",6,"9.99","62.99","207.94","y","completely orderable","2500","507","222","11","41","2","66","y"
3887,14,7,2722.795,27,"5.99","149.99",3,"9.99","149.99","199.97","y","completely orderable","600","70","23","0","44","2","726","y"
3889,13,7,1069.01,8,"469.99","699.99",1,"469.99","469.99","469.99","y","completely orderable","2900","538","68","8","29","1","166","n"
3890,19,6,533.069,6,"19.99","79.99",2,"19.99","79.99","99.98","y","completely orderable","4000","570","219","11","44","3","22","y"
3892,13,5,434.133,4,"0.0","39.99",3,"0.0","39.99","79.98","y","completely orderable","600","598","14","9","81","2","13","y"
3893,21,6,813.566,23,"12.99","24.99",2,"19.99","19.99","39.98","y","completely orderable","4000","566","197","23","37","2","26","y"
3895,6,7,9.361,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","34","n"
3897,18,6,359.575,7,"9.99","34.99",7,"9.99","34.99","130.93","y","completely orderable","1500","517","209","10","49","2","31","y"
3898,18,7,1787.262,28,"9.99","119.99",7,"9.99","19.99","97.93","y","completely orderable","600","70","75","1","45","1","433","y"
3899,12,6,1949.202,117,"3.0","29.99",6,"7.0","13.99","56.99","y","completely orderable","1000","559","111","39","36","1","19","y"
3900,17,5,288.204,5,"279.0","379.0",1,"379.0","379.0","379.0","y","completely orderable","3100","447","199","13","43","2","71","y"
3901,14,6,1039.017,15,"12.99","59.95",4,"14.99","59.95","150.88","y","completely orderable","1100","488","202","7","46","2","71","y"
3903,22,6,1311.635,19,"24.99","299.99",3,"24.99","199.99","424.97","y","completely orderable","3000","500","42","11","49","2","72","n"
3904,12,5,1072.388,2,"3.99","14.99",2,"3.99","14.99","18.98","y","completely orderable","5000","523","23","50","51","2","10","y"
3905,19,6,2197.698,15,"9.99","59.99",1,"24.99","24.99","24.99","y","?","3000","437","74","18","48","2","5","n"
3907,12,5,531.493,9,"9.99","14.99",2,"9.99","9.99","19.98","y","completely orderable","600","398","8","2","39","2","83","n"
3908,20,6,125.259,5,"14.99","29.99",5,"14.99","29.99","104.95","y","completely orderable","3000","521","530","27","57","2","9","y"
3911,21,6,807.207,33,"3.0","99.99",5,"3.0","99.99","115.99","y","completely orderable","8500","558","213","20","51","1","48","y"
3913,12,6,1005.247,8,"34.99","149.99",1,"59.99","59.99","59.99","y","completely orderable","800","603","24","3","58","1","21","y"
3915,14,6,3712.741,34,"3.0","29.99",5,"6.0","29.99","75.96","y","completely orderable","5000","537","216","16","40","1","10","y"
3916,13,7,393.609,3,"14.99","69.99",3,"14.99","69.99","99.97","y","completely orderable","600","453","25","7","50","2","70","y"
3917,17,7,60.542,3,"12.99","12.99",1,"12.99","12.99","12.99","y","completely orderable","2800","539","105","11","38","1","5","y"
3918,13,5,284.931,1,"429.99","429.99",1,"429.99","429.99","429.99","y","?","15000","515","223","47","55","1","13","n"
3919,0,6,8167.992,5,"9.99","14.99",1,"9.99","9.99","9.99","y","mixed","900","512","110","20","64","2","17","n"
3920,21,6,1446.93,32,"6.99","34.95",8,"7.99","26.99","115.92","y","completely orderable","900","492","14","27","49","2","13","y"
3921,16,6,2579.41,127,"1.0","29.99",15,"1.0","29.99","233.9","y","completely orderable","800","602","11","5","49","1","107","y"
3922,21,5,7.921,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
3923,9,7,2204.647,52,"6.99","74.95",6,"6.99","29.99","73.94","y","completely orderable","1000","567","215","10","68","2","8","y"
3924,20,5,1504.773,2,"19.99","59.95",2,"19.99","59.95","79.94","y","completely orderable","2000","471","52","11","48","2","634","y"
3925,16,6,533.605,24,"3.99","29.99",4,"3.99","29.99","76.96","y","completely orderable","3100","525","218","14","40","2","4","y"
3926,13,6,445.998,11,"3.99","60.0",3,"12.99","14.99","42.97","?","?","?","?","?","0","32","2","13","n"
3927,8,5,146.21,4,"11.99","39.99",4,"11.99","39.99","106.96","y","completely orderable","4000","523","218","29","50","2","32","y"
3928,12,7,1583.249,15,"9.99","29.99",2,"14.99","29.99","44.98","y","completely orderable","4000","578","233","1","43","1","195","y"
3930,8,5,19204.052,27,"3.99","39.99",6,"3.99","14.99","63.94","y","completely orderable","500","500","7","11","45","2","14","n"
3931,12,7,129.636,3,"29.99","29.99",3,"29.99","29.99","89.97","y","completely orderable","600","502","14","8","26","1","175","y"
3932,15,6,432.948,3,"9.99","19.99",3,"9.99","19.99","47.97","y","completely orderable","5000","518","310","6","63","1","55","y"
3933,3,7,187.557,5,"666.0","699.0",1,"666.0","666.0","666.0","y","completely orderable","3000","448","298","18","53","2","5","n"
3934,10,7,114.844,9,"7.0","15.0",3,"7.0","12.99","32.98","?","?","600","401","61","10","25","2","33","n"
3935,15,5,3934.678,29,"4.95","29.99",6,"7.95","29.99","102.82","y","completely orderable","300","475","143","0","41","2","22","y"
3937,12,6,997.634,6,"39.99","259.99",1,"39.99","39.99","39.99","y","completely orderable","300","429","11","13","27","2","47","y"
3938,10,6,164.697,4,"16.99","99.99",1,"16.99","16.99","16.99","y","?","600","614","220","2","45","1","7","n"
3939,23,5,496.342,20,"159.99","799.99",1,"179.99","179.99","179.99","y","completely orderable","3700","561","180","12","45","1","37","y"
3941,7,5,803.182,16,"10.99","34.99",2,"19.99","34.99","54.98","y","completely orderable","2500","552","144","21","43","2","10","y"
3942,10,7,1126.186,5,"69.99","74.99",3,"69.99","74.99","214.97","y","?","3000","614","506","70","46","2","23","n"
3943,11,6,1385.676,37,"3.99","120.0",2,"7.99","49.99","57.98","y","completely orderable","8100","548","261","32","51","2","9","y"
3944,10,5,703.259,14,"49.99","59.99",2,"49.99","59.99","109.98","y","completely orderable","800","446","70","10","48","2","48","y"
3945,19,5,12.623,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
3947,17,6,1227.165,27,"12.99","59.99",2,"12.99","59.99","72.98","y","completely orderable","4000","515","223","8","44","2","52","y"
3948,8,6,462.7,3,"15.95","15.95",2,"15.95","15.95","31.9","y","completely orderable","600","548","112","3","43","2","5","n"
3949,14,5,377.978,4,"14.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","1500","558","436","15","28","2","166","n"
3950,18,7,228.359,4,"89.99","159.99",2,"89.99","159.99","249.98","y","completely orderable","2000","594","222","12","48","2","28","y"
3953,10,6,1740.975,61,"9.99","177.0",2,"39.99","49.99","89.98","y","completely orderable","2800","492","67","10","47","2","4","y"
3954,15,5,168.971,4,"24.99","599.0",4,"24.99","599.0","1247.98","y","completely orderable","600","70","63","0","50","2","573","y"
3956,19,6,922.329,8,"9.99","19.99",3,"9.99","19.99","40.97","y","completely orderable","600","566","14","2","40","1","230","y"
3958,12,5,2331.595,27,"9.99","69.95",3,"9.99","34.99","69.97","?","?","400","357","6","12","37","1","10","n"
3960,23,6,2394.416,25,"17.99","79.99",5,"19.99","34.99","149.95","y","completely orderable","600","528","93","3","31","2","74","y"
3962,16,6,2336.373,38,"3.99","69.99",4,"12.99","59.99","115.96","y","completely orderable","1500","566","221","7","57","2","73","y"
3963,17,6,361.5,12,"19.99","59.95",2,"19.99","24.99","44.98","?","?","1000","493","79","5","41","2","135","n"
3964,20,5,2337.305,29,"5.99","79.99",5,"5.99","24.99","88.95","y","completely orderable","800","424","1","0","32","1","51","y"
3965,9,5,2010.516,30,"0.0","18.99",5,"3.99","4.99","12.97","y","completely orderable","4000","535","84","10","31","2","10","y"
3966,7,5,10036.657,91,"5.0","99.99",4,"10.99","21.99","62.96","y","completely orderable","900","498","48","21","43","2","23","y"
3967,19,5,807.451,13,"9.99","69.99",3,"19.99","39.99","79.98","y","completely orderable","1000","545","121","10","52","2","15","y"
3969,13,5,1294.318,14,"9.0","44.0",14,"9.0","44.0","296.9","y","completely orderable","1200","577","62","9","41","2","56","n"
3970,16,6,4116.22,95,"3.99","39.99",7,"3.99","19.99","71.93","y","completely orderable","4000","534","274","21","44","2","22","y"
3971,20,5,396.563,16,"29.99","49.99",4,"29.99","49.99","159.96","y","completely orderable","4000","528","114","11","37","2","89","y"
3972,14,6,349.441,11,"14.99","24.99",3,"14.99","24.99","64.97","y","completely orderable","1500","577","68","69","36","2","5","y"
3973,22,6,981.192,4,"119.99","179.99",2,"119.99","179.99","299.98","y","completely orderable","1000","555","36","2","32","1","201","y"
3975,20,6,1887.25,56,"3.99","59.95",9,"3.99","49.99","188.94","y","completely orderable","600","578","30","10","40","2","106","y"
3976,21,5,10.508,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
3977,13,7,1111.614,9,"69.99","89.99",3,"69.99","89.99","239.97","y","completely orderable","600","561","81","10","41","1","23","y"
3978,10,6,269.86,13,"9.99","29.99",13,"9.99","29.99","278.11","y","completely orderable","2500","563","307","18","68","2","42","y"
3979,17,6,2906.298,36,"3.0","44.99",24,"3.0","44.99","446.79","y","completely orderable","10000","470","54","33","44","2","11","y"
3980,10,7,1780.975,7,"5.99","59.95",2,"5.99","59.95","65.94","y","completely orderable","4000","504","302","14","51","2","8","y"
3981,17,5,2042.127,7,"239.99","419.99",1,"239.99","239.99","239.99","y","completely orderable","2500","553","177","3","48","1","194","y"
3982,12,7,230.137,9,"24.99","44.99",3,"24.99","44.99","99.97","y","completely orderable","1000","523","2","8","37","2","4","y"
3983,13,6,3762.634,91,"14.99","59.99",8,"17.99","59.99","292.57","y","completely orderable","800","566","20","2","45","1","138","y"
3985,13,7,824.646,11,"14.99","19.99",1,"17.99","17.99","17.99","y","completely orderable","4000","529","63","13","43","2","35","y"
3986,14,6,1219.591,24,"3.99","49.99",4,"3.99","49.99","123.96","y","completely orderable","2800","574","148","10","48","2","76","n"
3989,19,5,3404.244,92,"5.95","42.99",2,"10.99","29.99","40.98","y","completely orderable","700","362","3","5","26","2","40","y"
3990,18,7,454.49,16,"9.99","49.99",2,"17.99","49.99","67.98","?","?","1500","545","261","17","44","2","7","n"
3991,10,6,501.579,18,"7.99","149.95",18,"7.99","149.95","536.72","y","completely orderable","2500","559","180","10","60","1","76","y"
3992,14,5,951.566,19,"3.99","14.99",6,"3.99","14.99","53.94","y","?","300","70","22","1","38","1","312","n"
3993,0,7,148.633,3,"17.99","17.99",1,"17.99","17.99","17.99","y","completely orderable","300","491","5","6","60","1","71","y"
3995,11,7,5055.683,16,"3.99","59.95",6,"3.99","59.95","177.82","y","completely orderable","300","548","3","1","47","2","122","y"
3997,18,7,9899.657,97,"3.99","59.95",5,"3.99","20.0","73.97","y","completely orderable","300","441","220","27","39","2","64","y"
3998,13,7,2381.325,28,"10.99","99.99",4,"10.99","99.99","162.96","y","completely orderable","800","476","18","8","35","1","26","y"
3999,9,5,895.478,16,"12.99","179.99",2,"12.99","179.99","192.98","y","completely orderable","2500","513","169","14","40","2","23","y"
4000,7,7,901.557,22,"16.99","799.0",7,"16.99","379.0","1229.95","y","completely orderable","600","467","46","12","41","2","147","n"
4001,8,7,2406.809,43,"3.99","49.99",7,"3.99","39.99","156.93","y","completely orderable","1000","485","169","11","47","2","31","y"
4002,11,7,82.983,6,"9.99","10.99",1,"9.99","9.99","9.99","?","?","600","70","92","0","40","2","28","n"
4003,11,7,1209.975,8,"6.99","119.99",1,"19.5","19.5","19.5","?","?","5000","598","153","12","60","2","12","n"
4004,12,6,610.447,2,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","800","566","27","10","41","2","363","y"
4006,20,6,770.327,5,"19.99","19.99",3,"19.99","19.99","59.97","y","completely orderable","500","482","82","13","30","2","16","y"
4007,20,5,158.64,8,"29.99","29.99",2,"29.99","29.99","59.98","y","completely orderable","4000","527","194","16","37","2","80","y"
4008,9,7,1302.829,19,"8.99","59.99",19,"8.99","59.99","487.7","y","completely orderable","1000","525","98","16","28","2","105","y"
4010,21,5,3591.39,66,"6.99","169.0",15,"6.99","169.0","1050.88","y","completely orderable","2300","552","221","55","45","2","11","y"
4011,17,6,1027.985,10,"3.99","29.99",3,"4.99","29.99","41.97","y","completely orderable","600","70","112","2","61","2","309","y"
4012,18,5,409.734,7,"7.99","84.99",2,"9.99","84.99","94.98","y","completely orderable","600","70","317","1","49","2","353","y"
4013,10,5,767.624,7,"0.0","29.99",2,"0.0","29.99","29.99","y","completely orderable","5000","552","223","5","58","2","20","y"
4014,13,7,3794.936,109,"9.99","49.99",8,"9.99","24.99","156.92","y","completely orderable","600","559","44","2","39","2","60","y"
4015,12,7,367.691,2,"89.99","89.99",1,"89.99","89.99","89.99","y","completely orderable","300","548","3","1","28","1","121","n"
4017,9,6,323.681,6,"19.99","24.99",1,"19.99","19.99","19.99","?","?","4000","536","171","30","40","2","13","n"
4018,11,5,7842.236,9,"19.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","3000","497","350","5","58","1","55","n"
4019,15,5,1195.564,37,"17.99","89.99",3,"34.99","79.99","174.97","y","completely orderable","300","562","101","3","35","1","236","y"
4020,10,6,17.12,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
4021,10,7,2140.886,72,"1.0","19.99",2,"7.0","8.0","15.0","?","?","2500","511","209","19","20","2","48","n"
4022,13,7,2183.668,5,"54.99","54.99",1,"54.99","54.99","54.99","?","?","800","506","103","17","34","2","7","n"
4023,13,7,1061.277,22,"9.99","17.99",6,"12.99","17.99","90.94","y","completely orderable","2500","541","475","33","47","2","4","y"
4024,16,5,3767.455,22,"9.99","39.95",6,"9.99","29.99","107.94","y","completely orderable","1000","570","49","5","42","2","16","y"
4025,15,5,1497.399,28,"6.99","29.99",7,"9.99","24.99","115.94","y","completely orderable","300","438","130","1","45","2","37","n"
4026,23,5,1352.557,10,"0.0","49.99",4,"0.0","49.99","149.97","n","mainly orderable","300","519","2","2","56","2","14","y"
4027,12,6,491.476,5,"64.49","99.99",1,"99.99","99.99","99.99","y","completely orderable","5000","543","280","7","65","2","66","y"
4028,18,5,3645.775,32,"7.0","29.99",4,"29.99","29.99","59.98","y","completely orderable","600","586","7","2","59","1","80","y"
4031,18,5,754.038,7,"9.99","59.99",2,"9.99","29.99","39.98","y","completely orderable","300","446","348","11","69","2","26","y"
4033,0,7,7134.215,117,"1.0","44.99",17,"3.0","29.99","173.91","y","completely orderable","600","70","143","1","42","2","16","n"
4034,17,6,204.554,4,"29.99","79.99",2,"29.99","79.99","109.98","y","completely orderable","300","423","2","1","21","2","17","y"
4036,17,7,137.573,5,"24.99","24.99",5,"24.99","24.99","124.95","?","?","2800","487","223","18","62","2","30","n"
4038,23,6,914.573,31,"3.99","34.9",7,"3.99","18.5","76.26","?","?","4000","533","265","16","43","2","124","n"
4039,7,5,6.641,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
4040,11,7,1899.426,11,"13.99","29.99",2,"13.99","24.99","38.98","?","?","3000","567","85","13","29","2","29","n"
4041,23,6,6.621,2,"4.99","4.99",1,"4.99","4.99","4.99","?","?","8100","516","270","237","46","2","3","n"
4042,13,5,587.096,8,"29.99","199.99",2,"29.99","179.99","209.98","?","?","1100","428","49","8","34","2","215","n"
4045,14,5,185.785,2,"399.99","399.99",1,"399.99","399.99","399.99","y","completely orderable","4000","70","60","2","54","1","319","n"
4046,14,7,1685.824,33,"7.0","29.99",6,"7.0","29.99","91.96","y","completely orderable","600","481","189","3","42","2","79","y"
4047,15,7,1650.436,108,"6.99","29.99",11,"7.0","19.99","169.9","y","completely orderable","900","452","169","21","44","1","26","y"
4049,10,5,602.781,17,"3.0","27.99",1,"27.99","27.99","27.99","?","?","300","459","9","1","43","1","18","n"
4050,16,5,3291.241,22,"169.99","399.99",1,"169.99","169.99","169.99","y","completely orderable","600","425","42","29","34","2","35","y"
4051,10,7,290.324,8,"15.99","19.99",4,"15.99","19.99","73.96","y","completely orderable","3000","546","222","10","41","2","14","n"
4054,11,7,70.566,6,"7.99","7.99",1,"7.99","7.99","7.99","?","?","3400","543","232","14","50","2","13","n"
4055,11,5,236.792,2,"89.99","179.99",2,"89.99","179.99","269.98","y","completely orderable","10000","532","61","85","47","2","10","y"
4056,16,6,2075.855,57,"9.99","28.0",9,"9.99","20.0","133.92","y","completely orderable","1500","478","88","6","46","2","28","y"
4058,9,7,387.794,2,"499.99","499.99",1,"499.99","499.99","499.99","y","completely orderable","9500","609","382","7","65","2","10","y"
4059,14,6,1902.595,38,"7.99","79.99",7,"7.99","29.99","121.93","y","completely orderable","1300","510","109","12","32","1","61","y"
4060,11,7,1127.302,9,"3.99","9.99",8,"3.99","9.99","61.92","y","completely orderable","1400","564","191","4","49","2","195","y"
4062,17,7,963.941,20,"3.99","27.99",6,"3.99","27.99","101.94","y","completely orderable","4000","80","201","1","49","1","40","y"
4063,14,6,299.312,4,"19.99","44.99",4,"19.99","44.99","117.96","y","completely orderable","21000","514","165","161","53","2","3","y"
4064,20,6,107.715,6,"89.99","159.99",1,"159.99","159.99","159.99","?","?","800","80","34","0","46","1","35","n"
4065,16,7,2029.018,14,"19.99","29.99",1,"19.99","19.99","19.99","y","completely orderable","1900","70","222","1","52","2","417","n"
4066,13,7,1969.396,14,"5.0","269.99",4,"5.0","269.99","334.94","y","completely orderable","600","546","6","3","30","1","164","n"
4067,12,7,1137.192,69,"15.0","79.95",8,"15.0","20.0","149.97","y","completely orderable","1100","577","93","10","40","2","41","y"
4068,18,6,2714.072,101,"6.0","39.99",13,"9.99","39.99","274.89","y","completely orderable","4100","466","316","17","58","1","25","y"
4069,20,5,2656.186,100,"4.0","79.99",8,"15.99","27.99","178.92","y","completely orderable","5000","466","426","13","76","2","11","y"
4070,20,6,625.386,16,"349.99","799.99",1,"349.99","349.99","349.99","y","completely orderable","1300","423","26","12","30","2","53","n"
4071,12,6,322.591,27,"7.0","119.99",1,"14.99","14.99","14.99","?","?","500","448","174","4","37","2","69","n"
4073,13,7,541.164,15,"9.99","199.99",5,"9.99","149.99","331.95","y","completely orderable","4000","577","232","4","44","2","125","y"
4074,20,6,261.377,3,"179.99","179.99",3,"179.99","179.99","539.97","y","completely orderable","300","427","2","1","23","1","4","y"
4075,20,5,8626.756,65,"1.0","59.99",11,"1.0","19.99","63.96","y","completely orderable","1000","491","204","5","43","2","59","y"
4076,15,6,549.057,2,"39.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","3200","504","113","6","50","2","327","y"
4077,16,7,1508.62,24,"3.99","59.99",7,"3.99","59.99","207.93","y","completely orderable","3000","531","223","16","47","2","15","n"
4078,22,6,163.335,4,"39.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","3000","489","133","16","40","2","10","y"
4081,10,7,1376.107,9,"14.9","99.99",9,"14.9","99.99","479.82","y","completely orderable","600","449","9","3","32","1","302","y"
4082,22,5,2427.676,42,"7.99","39.99",1,"14.99","14.99","14.99","y","completely orderable","600","536","10","4","31","2","141","y"
4083,11,7,4359.917,54,"7.99","39.99",10,"10.0","39.99","209.92","y","completely orderable","300","388","12","7","42","2","9","y"
4084,14,7,401.393,11,"9.99","34.99",5,"9.99","34.99","93.95","y","completely orderable","4000","556","286","14","59","2","4","y"
4087,21,6,1530.755,7,"24.95","24.95",2,"24.95","24.95","49.9","y","completely orderable","?","?","?","0","30","2","4","y"
4089,16,5,2043.46,65,"3.0","34.99",5,"3.0","19.99","52.97","y","completely orderable","300","497","216","9","40","2","228","y"
4090,19,6,1671.345,14,"4.99","24.99",6,"4.99","24.99","129.94","y","completely orderable","2700","517","96","25","45","2","17","y"
4091,14,6,319.588,12,"19.99","49.99",3,"19.99","49.99","99.93","y","completely orderable","3200","70","226","2","48","2","16","y"
4093,18,5,1234.772,15,"49.95","79.99",3,"49.99","79.99","179.97","y","completely orderable","3400","542","109","20","30","1","43","y"
4094,16,7,278.751,6,"399.0","499.0",1,"399.0","399.0","399.0","y","completely orderable","2800","553","180","11","47","2","33","y"
4095,16,5,623.345,8,"899.0","1199.0",2,"999.0","999.0","1998.0","y","mixed","1000","532","74","5","40","2","309","n"
